Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
5256	-911.421	-1023.249	111.8277	0.0284119	0.0108474	0.00630649	0.000455287	0.0172491	0.000296787	0.0029951	0.00166012	0.0156297	0.0106436	0.0010505	0.000638327	0.00433003	0.00524488	0.0102068	0.0070844	0.00162651	0.00360642	0.0040712	0.00631135	0.000520479	0.0039161	0.0187495	0.00071317	0.0196487	0.00368755	0.000312341	0.00519866	0.0212138	0.00359094	0.00297108	0.0108145	0.00702713	0.00272165	0.00763997	0.000775189	0.00629184	0.00139674	0.002324	0.0111783	0.0112165	0.0138454	0.0047267	0.00620692	0.00272613	0.0116385	0.0075835	0.00448935	0.000218227	0.00162602	0.00679122	0.00701139	0.00550656	0.00265335	0.0059847	0.0251419	0.0106916	0.0101959	0.00651883	0.00104454	0.0137708	0.00559451	0.00251887	0.0151027	0.0210148	0.004247	0.00142834	0.00907626	0.00626512	0.00779464	0.000503606	0.910737	1.41284	0.142627	0.386814	0.743547	1.34491	2.58522	7.0113	1.408194	2.981336	0.0565421	0.0215872	0.0125504	0.000906059	0.0343272	0.00059063	0.0059605	0.00330377	0.0311044	0.0211818	0.00209059	0.00127032	0.00861713	0.0104378	0.0203123	0.0140985	0.00323689	0.00717707	0.00810203	0.0125601	0.0010358	0.00779337	0.037313	0.00141927	0.0391026	0.00733853	0.000621585	0.0103458	0.0422173	0.00714628	0.00591271	0.0215218	0.0139846	0.00541631	0.0152042	0.00154269	0.0125213	0.00277963	0.00462496	0.0222457	0.0223217	0.0275535	0.00940654	0.0123523	0.00542522	0.0231616	0.0150918	0.00893418	0.000434289	0.00323591	0.0135151	0.0139533	0.0109585	0.00528038	0.0119101	0.0500345	0.0212771	0.0202906	0.012973	0.00207873	0.0274052	0.0111335	0.00501277	0.0300556	0.0418212	0.00845188	0.00284251	0.0180625	0.0124681	0.015512	0.00100222	0.5024913
5292	-925.9377	-1037.297	111.3598	0.012746	0.00760351	0.000789914	0.00372627	0.0115556	0.00240655	0.00130791	0.00480765	0.00254267	0.0124155	0.00496204	0.00125774	0.0011164	0.000599028	0.0137266	0.00654095	0.00966508	0.00164044	0.00345555	0.00561662	0.00347314	0.006361	0.0256753	0.00392272	0.00994246	0.000215177	0.00128931	0.00179332	0.00734794	0.000406882	0.00500081	0.00918645	0.00616409	0.0134643	0.000473817	0.000942828	0.00175549	0.0173476	0.00695848	0.00649258	0.00297303	0.00553168	0.00591611	0.000728274	0.00927909	0.00228926	0.00330942	0.00111223	0.00433887	0.00929666	0.00891179	0.0128989	0.0035245	0.00723248	0.0033437	0.00279423	0.0146047	0.00109948	0.00340734	0.00630281	0.0122458	0.00983695	0.00676838	0.0104758	0.0012061	0.00042002	0.0206823	0.00672803	0.0100912	0.0111629	0.00394514	0.963529	1.16868	0.117685	0.352199	0.722115	1.38482	2.8393	8.49725	1.547181	3.813133	0.029024	0.017314	0.00179872	0.00848514	0.0263133	0.00547999	0.00297825	0.0109476	0.00578994	0.0282715	0.0112991	0.00286402	0.00254216	0.00136405	0.0312571	0.0148945	0.0220085	0.00373547	0.00786868	0.0127897	0.00790872	0.0144847	0.0584655	0.00893246	0.0226401	0.000489981	0.0029359	0.0040836	0.0167321	0.000926516	0.0113874	0.0209186	0.0140363	0.0306598	0.00107893	0.00214692	0.00399744	0.0395023	0.0158452	0.0147843	0.00676992	0.0125962	0.0134716	0.00165836	0.0211295	0.0052129	0.00753592	0.00253267	0.00988009	0.0211695	0.0202931	0.0293722	0.00802567	0.0164692	0.00761397	0.00636278	0.0332566	0.00250365	0.00775889	0.0143522	0.0278852	0.0223998	0.0154124	0.0238546	0.00274642	0.000956432	0.047096	0.0153205	0.0229788	0.0254191	0.00898353	0.4391529
5328	-907.728	-1020.058	112.3297	0.0462706	0.0513997	0.0111184	0.0028411	0.0270631	0.000674744	0.0213731	0.00454471	0.0189822	0.0195296	0.00817497	0.00257469	0.0048875	0.00569776	0.0510142	0.0105911	0.00238387	0.00597106	0.0226554	0.0109799	0.0159857	0.0582586	0.0122567	0.00318032	0.0265167	0.000819252	0.00620955	0.00491999	0.0347704	0.000984835	0.0169114	0.0131441	0.00852851	0.0121383	0.00524543	0.00541302	0.00383171	0.00850385	0.0102495	0.0276649	0.00904677	0.0541139	0.00906032	0.0204891	0.0232268	0.0207473	0.00861509	0.000805079	0.00705687	0.0223061	0.00774864	0.0227976	0.00805222	0.000215296	0.00768486	0.0537426	0.00417673	0.0143087	0.0115204	0.0559423	0.0110271	0.00241016	0.0435401	0.034565	0.0402051	0.0312332	0.0161424	0.0461138	0.0018927	0.0266497	0.00377347	0.809493	1.88109	0.309452	0.564366	0.83655	1.19539	1.7719	3.23152	0.848125	1.990282	0.0378191	0.0420114	0.00908759	0.00232216	0.02212	0.0005515	0.0174692	0.00371461	0.015515	0.0159624	0.00668179	0.00210442	0.00399479	0.00465705	0.0416963	0.00865663	0.00194845	0.00488043	0.0185173	0.00897436	0.0130659	0.0476176	0.010018	0.00259943	0.0216733	0.000669614	0.00507536	0.00402134	0.0284195	0.000804952	0.0138225	0.0107433	0.00697076	0.00992117	0.00428734	0.00442431	0.00313184	0.0069506	0.00837738	0.0226119	0.00739436	0.0442299	0.00740543	0.0167467	0.0189844	0.0169577	0.00704152	0.000658029	0.00576792	0.0182319	0.00633333	0.0186336	0.00658147	0.000175972	0.0062812	0.0439264	0.00341384	0.0116952	0.00941619	0.0457243	0.00901301	0.00196994	0.0355874	0.0282516	0.0328615	0.0255283	0.013194	0.037691	0.001547	0.0217821	0.00308423	1.22347
5364	-912.9464	-1025.023	112.0766	0.014675	0.0205827	0.0107606	0.00634648	0.0268278	0.00155596	0.00539276	0.00760208	0.0202955	0.0161998	0.00336336	0.00296963	0.000566846	0.0148526	0.0307465	0.0214554	0.00180225	0.00422544	0.00194545	0.00223113	0.0200341	0.00522938	0.0187953	0.000601544	0.0246435	0.0056162	0.00422216	0.0101402	0.0374399	0.00480138	0.00677538	0.00931747	0.00113446	0.0089257	0.00569258	0.00180025	0.00123845	0.0129013	0.00522029	0.0285743	0.0199345	0.010887	0.0210162	0.022585	0.0238599	0.0172232	0.00275532	0.00483545	0.0116719	0.0237583	0.0188853	0.0184913	0.00279694	0.00264572	0.00214	0.00315215	0.00289719	0.00873918	0.00678636	0.0573283	0.0302978	0.00153795	0.0234248	0.0305404	0.0441193	0.0155775	0.00281645	0.0362547	0.0155755	0.00643007	0.00405016	0.874976	1.57824	0.213161	0.470554	0.790424	1.26514	2.12515	4.69128	1.117651	2.564108	0.0159422	0.02236	0.0116898	0.00689449	0.0291443	0.00169031	0.00585842	0.0082585	0.022048	0.0175986	0.00365378	0.00322605	0.000615792	0.0161351	0.0334014	0.0233081	0.00195787	0.0045903	0.00211344	0.00242378	0.021764	0.00568093	0.0204183	0.000653486	0.0267714	0.00610115	0.00458673	0.0110158	0.0406727	0.00521597	0.00736043	0.010122	0.00123242	0.00969642	0.00618412	0.0019557	0.00134539	0.0140154	0.00567105	0.0310416	0.0216558	0.0118271	0.0228309	0.0245352	0.0259202	0.0187104	0.00299323	0.00525298	0.0126797	0.0258098	0.020516	0.020088	0.00303846	0.00287417	0.00232479	0.00342433	0.00314736	0.00949379	0.00737235	0.0622785	0.0329139	0.00167075	0.0254475	0.0331775	0.0479289	0.0169225	0.00305964	0.0393853	0.0169204	0.0069853	0.00439989	0.9205151
5400	-918.8207	-1030.898	112.0778	0.00687748	0.00581056	0.00333744	0.00137341	0.0100232	0.000780432	0.0028035	0.000773014	0.00715688	0.00599978	0.000953137	0.00125813	0.00719881	0.00098323	0.003377	0.00346473	0.00269749	0.00105002	0.00177852	0.00655897	0.00557844	0.0177667	0.00209249	0.000687423	0.00370163	0.000787442	0.00415273	0.00153701	0.0031227	0.000105352	0.0115655	0.00250187	0.000783758	0.000405654	0.00524508	0.00169853	9.61058e-05	0.010127	0.00234943	0.0113919	0.000808509	0.00341279	0.00255016	0.000795406	0.0137091	0.00418236	0.0102475	0.0050764	0.000835497	0.00214513	0.000889407	0.00933159	0.00799376	0.00463187	0.00821612	0.00843368	0.01052	0.00976501	0.00193621	0.00768601	0.00839077	0.0102401	0.0111579	0.00164415	0.00183731	0.00258178	0.0119609	0.00305525	0.0145717	0.00521696	0.00420685	0.746518	2.17236	0.0773061	0.286932	0.677387	1.47626	3.48515	12.9356	1.851044	1.589356	0.0197638	0.0166979	0.00959082	0.00394677	0.0288038	0.00224273	0.00805644	0.00222142	0.0205668	0.0172416	0.00273904	0.0036155	0.0206873	0.00282552	0.0097045	0.00995661	0.0077518	0.00301745	0.00511095	0.0188486	0.0160308	0.0510563	0.0060132	0.00197545	0.0106374	0.00226288	0.0119337	0.00441693	0.00897373	0.00030275	0.0332357	0.00718963	0.00225229	0.00116573	0.0150728	0.00488109	0.00027618	0.0291021	0.00675157	0.0327368	0.00232342	0.00980735	0.00732841	0.00228576	0.039396	0.0120189	0.0294483	0.0145881	0.00240097	0.00616448	0.00255589	0.0268163	0.0229717	0.0133106	0.0236107	0.0242359	0.0302313	0.0280618	0.0055641	0.0220873	0.0241126	0.0294271	0.0320645	0.0047248	0.00527988	0.00741928	0.0343721	0.00877988	0.0418748	0.014992	0.0120893	0.3479826
5436	-923.0727	-1035.288	112.2153	0.0371984	0.0235373	0.0054668	0.000928476	0.0211943	0.00784685	0.00739392	0.00634685	0.00451661	0.00099605	0.0076285	0.000323804	0.00159703	0.0121249	0.0166413	0.00825461	0.000471821	0.000544298	0.000589761	0.00800351	0.00253294	0.0317065	0.0272286	0.00521214	0.0265291	0.00064094	0.00745626	0.00032722	0.0306327	0.000663549	0.00950966	0.00567107	0.0015802	0.00146214	0.0102422	0.000217034	0.00441935	0.0172866	0.00765765	0.0163397	0.0113337	0.0281018	0.026522	0.0343116	0.00418739	0.0259373	0.00403837	0.00334726	0.00187636	0.0103077	0.00300514	0.0166402	0.00729893	0.0235545	4.53028e-05	0.00310742	0.00312652	0.00850083	0.0136629	0.0231346	0.0174444	0.011436	0.0320263	0.0163814	0.0201225	0.0175166	0.0159191	0.00821028	0.00527957	0.0253289	0.0012184	0.859346	1.65052	0.202323	0.458729	0.784173	1.27523	2.17994	4.9426	1.155385	2.40801	0.046391	0.029354	0.00681778	0.00115793	0.026432	0.009786	0.00922115	0.00791532	0.00563278	0.0012422	0.00951369	0.000403824	0.0019917	0.0151213	0.0207537	0.0102945	0.000588419	0.000678808	0.000735506	0.00998138	0.0031589	0.039542	0.0339574	0.0065002	0.0330851	0.000799332	0.00929889	0.000408085	0.0382028	0.000827529	0.0118597	0.00707253	0.0019707	0.00182347	0.0127733	0.000270669	0.00551148	0.0215586	0.00955005	0.0203777	0.0141346	0.0350465	0.0330763	0.0427909	0.0052222	0.032347	0.00503636	0.00417445	0.00234006	0.0128549	0.00374779	0.0207525	0.00910268	0.0293754	5.64983e-05	0.00387535	0.00389916	0.0106016	0.0170394	0.0288517	0.0217553	0.0142622	0.0399408	0.0204296	0.0250953	0.0218454	0.0198531	0.0102392	0.00658429	0.0315883	0.0015195	0.8018441
5472	-913.9332	-1026.014	112.0803	0.0157896	0.0298078	0.0012454	0.00616078	0.0230504	0.00992084	0.00333382	0.00201262	0.0131325	0.00931815	0.00101608	0.00319388	0.000383421	0.00250166	0.026631	0.00400997	0.000876217	0.00242672	0.0028309	0.0209065	0.0126623	0.0426324	0.00744206	0.000635294	0.0218624	0.00202211	0.00300894	0.00325182	0.0494335	0.00878262	0.0184258	0.0022332	0.0121416	0.00571749	0.00544777	0.00276486	0.00226273	0.0175984	0.0156993	0.0285167	0.0129866	0.0045	0.00143307	0.00628375	0.0267019	0.00897008	0.00581849	0.00413208	0.0101028	0.000735223	0.0195741	0.00757023	0.0010801	0.0145431	0.00337658	0.00914375	0.0120803	0.0209098	0.00934049	0.0182771	0.0192325	0.0119536	0.0042756	0.00374594	0.00541075	0.00380008	0.0134368	0.00338976	0.0136706	0.0267785	0.00274403	0.888075	1.51766	0.19422	0.449675	0.779311	1.28318	2.22383	5.1488	1.184939	2.706375	0.0211348	0.0398987	0.00166701	0.0082464	0.0308537	0.0132794	0.00446242	0.00269396	0.0175782	0.0124726	0.00136006	0.00427511	0.000513221	0.00334855	0.0356464	0.00536747	0.00117284	0.00324824	0.00378925	0.027984	0.0169489	0.0570648	0.00996144	0.000850361	0.0292635	0.00270666	0.00402757	0.00435266	0.0661684	0.0117558	0.0246636	0.00298921	0.0162519	0.00765305	0.00729201	0.00370085	0.00302873	0.023556	0.021014	0.0381705	0.017383	0.00602339	0.00191822	0.008411	0.0357413	0.0120067	0.00778823	0.00553091	0.013523	0.000984119	0.0262005	0.010133	0.00144575	0.0194664	0.00451967	0.0122392	0.0161699	0.0279884	0.0125025	0.0244645	0.0257433	0.0160003	0.00572303	0.00501406	0.00724246	0.00508652	0.0179856	0.00453731	0.0182985	0.0358439	0.00367297	0.7470873
5508	-918.6848	-1031.266	112.5812	0.0122987	0.0299463	0.000910217	0.00202759	0.0159059	0.00164237	0.0010529	0.0014815	0.00543356	0.00821447	7.90611e-05	0.00480912	0.0130908	0.00163776	0.0231923	0.00685392	0.00575156	0.00265323	0.0059226	0.0281829	0.00220726	0.00736774	0.00770594	0.000425892	0.0270755	0.00667783	0.00487335	0.0117512	0.0414698	0.00302402	0.0140067	0.00525068	0.0110684	0.000124341	0.0100149	0.000795871	0.00681315	0.00898865	0.00391673	0.00771173	0.0193571	0.00533647	0.014103	0.0104557	0.0133659	0.00602369	0.00101902	0.00140056	0.0140021	0.000349227	0.00130688	0.0101557	0.011815	0.0119258	0.00916422	0.00176641	0.00755127	0.0132782	0.0110935	0.0207064	0.0266022	0.0236751	0.00867326	0.00314709	0.00395099	0.00439202	0.0109093	0.00374118	0.0527397	0.0223146	0.0144761	0.748824	2.16169	0.159559	0.408567	0.756347	1.32214	2.44758	6.26726	1.327076	1.602133	0.017294	0.0421095	0.00127992	0.00285113	0.0223663	0.00230944	0.00148055	0.00208324	0.00764048	0.0115509	0.000111173	0.00676242	0.0184078	0.00230297	0.0326122	0.00963774	0.00808765	0.00373088	0.00832816	0.0396299	0.00310377	0.0103603	0.0108358	0.000598874	0.0380726	0.00939014	0.00685273	0.0165241	0.0583134	0.00425228	0.0196957	0.00738332	0.0155639	0.000174844	0.0140826	0.00111913	0.00958042	0.0126395	0.00550756	0.010844	0.0272193	0.00750395	0.0198311	0.0147024	0.0187947	0.0084703	0.00143292	0.00196941	0.0196893	0.000491071	0.00183769	0.0142806	0.0166138	0.0167696	0.0128864	0.00248387	0.0106183	0.0186713	0.0155994	0.0291166	0.037407	0.033291	0.012196	0.00442532	0.00555575	0.0061759	0.0153402	0.00526072	0.0741607	0.031378	0.0203558	0.711154
5544	-921.5512	-1033.725	112.1741	0.0286227	0.00845348	0.00704328	0.00354668	0.0105301	0.00202542	0.00475627	0.00375572	0.00675191	0.0108407	7.2856e-05	0.00311023	0.0237871	4.86305e-05	0.00347592	0.0137331	0.00288428	0.000522624	0.0140898	0.02304	0.0181076	0.0218528	0.0185773	0.00838568	0.0396552	0.0121516	0.0123976	0.0119651	0.0256702	0.00147968	0.0226564	0.0018534	0.0340481	0.00243306	0.00668027	0.00148617	0.00515605	0.0122731	0.00786906	0.011633	0.0104676	0.0102408	0.00755889	0.0236347	0.0188154	0.00419912	0.00631072	0.00330627	0.010157	3.27422e-05	0.00460276	0.0140207	0.016868	0.0174139	0.0144244	0.0146088	0.0125892	0.0165651	0.0137699	0.0522554	0.0681332	0.0137326	0.000889177	0.0158278	0.019592	0.0150533	0.00674401	0.00633466	0.0375343	0.0208475	0.00596344	0.838434	1.74724	0.193597	0.448971	0.77893	1.28381	2.22732	5.16538	1.187263	2.219358	0.0307799	0.00909059	0.00757411	0.00381399	0.0113237	0.00217807	0.00511473	0.00403878	0.00726078	0.0116577	7.83469e-05	0.00334464	0.0255798	5.22956e-05	0.00373789	0.0147682	0.00310166	0.000562013	0.0151517	0.0247765	0.0194723	0.0234998	0.0199774	0.00901768	0.0426439	0.0130674	0.0133319	0.0128668	0.0276049	0.00159119	0.024364	0.00199308	0.0366142	0.00261644	0.00718374	0.00159817	0.00554465	0.0131981	0.00846212	0.0125097	0.0112565	0.0110126	0.00812858	0.025416	0.0202335	0.00451559	0.00678634	0.00355545	0.0109225	3.52099e-05	0.00494965	0.0150774	0.0181392	0.0187263	0.0155115	0.0157098	0.0135381	0.0178136	0.0148077	0.0561938	0.0732682	0.0147676	0.000956191	0.0170206	0.0210686	0.0161878	0.00725228	0.00681208	0.0403631	0.0224187	0.00641289	0.9299154
5580	-913.8261	-1026.273	112.4474	0.0181624	0.0217735	0.00293092	0.000736869	0.0190697	0.00488005	0.000428171	0.00372424	0.0239732	0.00404309	0.00516639	0.000195915	0.00353434	0.0104952	0.020954	0.00106146	0.00565207	0.00215444	0.00890056	0.0176857	3.06519e-05	0.00357524	0.0114172	0.00256167	0.0461971	0.000838053	0.0021258	0.0102367	0.0271869	0.00515786	0.00405372	0.000927565	0.0049171	0.00313239	0.0150323	0.00103956	0.00760315	0.0117091	0.0172834	0.00882489	0.0209118	0.00986242	0.0252583	0.0077087	0.000116139	0.0188331	0.0120005	0.00427162	0.0227775	0.0146226	0.00341829	0.000720832	0.00431198	0.0378445	0.0170508	0.00644773	0.0075225	0.00319504	0.0150887	0.0231366	0.00390381	0.00654286	0.0384069	0.00486109	0.00791213	0.0193767	0.0193419	0.00729254	0.00617745	0.00868495	0.0068118	0.804511	1.90414	0.186695	0.441092	0.77464	1.29092	2.2671	5.35634	1.213512	1.954097	0.0244189	0.0292739	0.00394055	0.000990702	0.0256387	0.00656111	0.000575666	0.00500714	0.0322313	0.00543584	0.00694608	0.000263403	0.00475183	0.0141105	0.0281721	0.00142711	0.00759907	0.00289659	0.0119666	0.0237781	4.12108e-05	0.00480682	0.0153502	0.0034441	0.0621109	0.00112674	0.00285808	0.013763	0.0365521	0.00693462	0.00545013	0.00124709	0.00661092	0.00421142	0.0202106	0.00139766	0.0102223	0.0157426	0.0232371	0.0118649	0.0281154	0.0132598	0.0339592	0.0103642	0.000156146	0.0253206	0.0161344	0.0057431	0.0306238	0.0196597	0.00459581	0.000969142	0.00579735	0.050881	0.0229244	0.00866881	0.0101138	0.00429565	0.0202864	0.0311066	0.00524858	0.00879672	0.0516372	0.00653562	0.0106377	0.0260515	0.0260047	0.00980465	0.00830543	0.0116767	0.0091583	0.7437842
5616	-907.3511	-1019.008	111.6569	0.0306264	0.0233609	0.00232745	0.00188723	0.00959057	0.00411801	0.00417256	0.00014077	0.0144718	0.0205338	0.000380408	0.00084387	0.00750735	0.00512333	0.00697547	0.000438767	0.000579719	0.00208957	0.00610161	0.010838	0.0057667	0.0106563	0.0143839	0.00995784	0.025906	0.00341781	0.0100048	0.0133161	0.00432331	0.00207093	0.0218202	0.00894722	0.0132603	0.0107738	0.00242386	0.000397486	0.00262082	0.0143855	0.00194751	0.0150027	0.00160704	0.0472487	0.0469916	0.00773697	0.0195929	0.0260217	0.00957294	0.00540786	0.0071916	0.00126986	0.034948	0.0127841	0.00807299	0.024908	0.00388263	0.00822731	0.0026238	0.0110488	0.0239765	0.00676262	0.022407	0.0108757	0.0259173	0.0253495	0.0169243	0.0273519	0.00642172	0.0332652	0.00943669	0.0061291	0.0410803	0.962375	1.17401	0.226937	0.485147	0.797992	1.25315	2.06123	4.4065	1.07237	3.791256	0.0348611	0.026591	0.00264927	0.00214819	0.0109167	0.00468741	0.0047495	0.000160234	0.0164729	0.023373	0.000433008	0.000960554	0.0085454	0.00583174	0.00793997	0.000499436	0.000659878	0.0023785	0.00694529	0.0123366	0.00656407	0.0121297	0.0163728	0.0113347	0.029488	0.00389039	0.0113882	0.0151573	0.0049211	0.00235728	0.0248373	0.0101844	0.0150938	0.0122635	0.00275902	0.000452446	0.00298321	0.0163746	0.00221679	0.0170772	0.00182925	0.0537819	0.0534892	0.00880677	0.0223021	0.0296197	0.0108966	0.00615561	0.00818599	0.00144545	0.0397803	0.0145517	0.00918925	0.0283521	0.00441949	0.00936491	0.00298659	0.0125765	0.0272917	0.0076977	0.0255052	0.0123795	0.029501	0.0288546	0.0192645	0.0311339	0.00730965	0.0378649	0.0107415	0.00697658	0.0467605	0.8785251
5652	-915.015	-1026.384	111.3687	0.0433869	0.0177011	0.00695505	0.0212903	0.0237124	0.00514809	0.0233956	0.00546418	0.0301582	0.00812512	0.00288002	0.000698553	0.00889511	0.0100165	0.0213442	0.00123688	0.00457884	0.0072546	0.00430991	0.010696	0.00326156	0.0294386	0.0219572	0.00133074	0.0367482	0.0021893	0.00578401	0.00567462	0.0028672	0.00940628	0.00542584	0.00808044	0.000692269	0.000102717	0.00647686	0.00768609	0.00439851	0.0337474	0.0054939	0.00222922	0.0224454	0.0148795	0.0231304	0.0269346	0.0520622	0.0213237	0.0116176	0.0341227	0.0209985	0.0124626	0.0306098	0.00453975	0.00166619	0.0270632	0.00888107	0.00526712	0.0173638	0.012204	0.0340674	0.0282141	0.00307192	0.0115692	0.0372681	0.0057578	0.00524716	0.0632513	0.0194002	0.00357086	0.00779233	0.00178637	0.0127577	0.978721	1.09841	0.217534	0.475237	0.79287	1.26124	2.10421	4.59698	1.102969	4.121017	0.0420593	0.0171595	0.00674223	0.0206388	0.0229868	0.00499056	0.0226797	0.00529698	0.0292354	0.00787649	0.00279189	0.000677177	0.00862292	0.00970998	0.0206911	0.00119903	0.00443873	0.00703261	0.00417803	0.0103687	0.00316175	0.0285378	0.0212854	0.00129002	0.0356238	0.00212231	0.00560703	0.00550098	0.00277946	0.00911846	0.00525981	0.00783319	0.000671086	9.95741e-05	0.00627867	0.00745091	0.00426392	0.0327147	0.00532579	0.002161	0.0217586	0.0144242	0.0224226	0.0261105	0.0504691	0.0206712	0.0112621	0.0330786	0.0203559	0.0120812	0.0296732	0.00440083	0.0016152	0.0262351	0.00860932	0.00510595	0.0168325	0.0118305	0.033025	0.0273508	0.00297792	0.0112152	0.0361277	0.00558162	0.0050866	0.0613159	0.0188065	0.00346159	0.00755389	0.00173171	0.0123673	1.031565
5688	-904.0694	-1015.836	111.767	0.0107666	0.00597553	0.000215587	0.00253837	0.00880002	0.000105442	0.000470226	0.00345381	0.00704121	0.00324352	0.000498788	9.99562e-05	0.000775005	0.00281418	0.0185488	0.00710513	0.00222436	0.00375507	0.00255606	0.0114125	0.000933762	0.0148196	0.0153812	0.00168664	0.00873317	0.000193564	0.0044063	0.00113274	0.00297163	0.00021268	0.00318116	0.00210667	0.00464342	1.13999e-05	0.00216647	0.00278878	0.000289928	0.0185621	0.000822938	0.00668692	0.0106924	0.00547946	0.0119863	0.00902971	0.0126289	0.00612356	0.00157437	0.0147217	0.0125054	0.0117102	0.00197227	0.00252031	0.00269642	0.00477878	0.0102433	0.00848537	0.00670585	0.000251329	0.0120487	0.00580341	0.0025195	0.0024169	0.016556	0.000453782	0.00180513	0.0096478	0.00704608	0.00311656	0.00226432	0.00919369	0.00756466	0.879184	1.55877	0.107474	0.33695	0.712212	1.40408	2.9678	9.30454	1.612807	2.608605	0.027006	0.0149885	0.000540761	0.00636705	0.0220733	0.000264482	0.00117948	0.00866325	0.0176616	0.00813578	0.00125112	0.000250722	0.00194396	0.00705887	0.0465263	0.0178219	0.00557939	0.00941893	0.00641142	0.0286263	0.00234217	0.0371723	0.038581	0.00423062	0.0219056	0.00048552	0.0110524	0.00284126	0.0074538	0.000533469	0.00797937	0.0052842	0.0116472	2.85945e-05	0.0054342	0.00699515	0.000727233	0.0465596	0.00206419	0.0167729	0.02682	0.0137442	0.0300654	0.0226494	0.0316773	0.0153599	0.00394902	0.0369267	0.0313674	0.0293729	0.00494707	0.00632175	0.00676347	0.0119867	0.0256936	0.021284	0.0168204	0.000630415	0.030222	0.0145568	0.00631971	0.00606236	0.0415277	0.00113823	0.00452785	0.0241998	0.0176738	0.00781733	0.00567963	0.0230607	0.0189746	0.3986733
