Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
6624	-909.4103	-1020.89	111.4796	0.0146895	0.00984032	0.0002007	0.00231082	0.00401691	0.00162595	0.00451831	0.00253993	0.0085644	0.00654503	0.00357384	0.00257082	0.000655053	0.000757985	0.00677428	0.00198605	0.00252702	0.00120571	0.00132176	0.0139927	0.000493426	0.0143044	0.00798399	0.000891896	0.00975521	0.00424851	0.00224824	0.00132519	0.0134137	0.000171523	0.00707179	0.00584503	0.00160086	0.00244802	0.000587146	0.00232419	0.000398817	0.00281058	0.00123519	0.00885034	0.0107248	0.000772888	0.00931556	0.00674828	0.00589169	0.00593776	0.0156461	0.00625116	0.00663009	0.000417667	0.000851007	0.00545813	0.00166449	0.000175705	0.00898899	0.00473761	0.00948519	0.00459978	0.00545752	0.00447179	0.0020602	0.00240332	0.00162591	0.0129661	0.0219862	0.0160743	0.00416747	0.00741482	0.00582955	0.00128448	0.00939252	0.934974	1.30074	0.112434	0.344445	0.717117	1.39447	2.90322	8.8941	1.580186	3.324445	0.0388966	0.0260563	0.000531437	0.00611884	0.0106364	0.00430538	0.0119641	0.0067255	0.0226778	0.0173307	0.0094632	0.00680731	0.00173452	0.00200708	0.0179377	0.00525889	0.00669131	0.0031926	0.0034999	0.0370514	0.00130655	0.0378767	0.0211409	0.00236166	0.0258309	0.0112497	0.00595313	0.00350898	0.0355183	0.000454177	0.0187255	0.0154771	0.00423894	0.00648215	0.00155471	0.00615425	0.00105603	0.00744216	0.00327068	0.0234349	0.0283983	0.00204654	0.0246668	0.0178688	0.0156007	0.0157227	0.0414296	0.0165525	0.0175559	0.00110594	0.00225339	0.0144526	0.00440743	0.00046525	0.023802	0.0125448	0.0251159	0.0121798	0.014451	0.0118409	0.00545521	0.00636379	0.00430525	0.0343331	0.0582175	0.0425633	0.0110351	0.0196338	0.0154361	0.00340119	0.0248705	0.3776562
6660	-911.7729	-1023.692	111.9189	0.0151815	0.0141168	0.000527133	0.00365775	0.00767201	0.000438035	0.0029041	0.00169153	0.00982452	0.0106317	0.000887843	0.00215484	0.00194524	0.00415048	0.0195476	0.00717674	0.000231212	0.00258884	0.00182408	0.011438	0.00490666	0.00573441	0.00868685	0.00151186	0.0161128	0.00787886	0.000171911	0.0079113	0.00292281	0.000905863	0.00720545	0.00521809	0.010924	0.003756	0.00358687	0.00463011	0.000485953	0.00274596	0.00645621	0.0157203	0.0166812	0.00584711	0.00902538	0.0124407	0.00161456	0.00476517	0.0181865	0.0217354	0.00553064	0.00368656	0.00229549	0.0135231	0.00548927	0.000104562	0.0364996	0.0115128	0.0168599	0.00425086	0.0135602	0.00577774	0.00198958	0.00267207	0.000725756	0.0119367	0.016785	0.00946453	0.00186806	0.0228239	0.00788458	0.0124699	0.0145046	0.877093	1.56844	0.127214	0.365831	0.730721	1.36851	2.73351	7.86075	1.490882	2.58636	0.0276744	0.0257336	0.000960915	0.00666774	0.0139854	0.000798499	0.00529392	0.00308351	0.0179092	0.0193806	0.00161846	0.00392807	0.00354599	0.00756595	0.0356334	0.0130825	0.000421478	0.00471921	0.00332512	0.0208505	0.0089444	0.0104533	0.0158353	0.00275599	0.0293723	0.0143625	0.000313377	0.0144216	0.00532802	0.00165131	0.0131349	0.00951211	0.0199134	0.00684685	0.00653854	0.00844028	0.000885849	0.00500563	0.0117691	0.0286567	0.0304083	0.0106588	0.0164524	0.0226783	0.00294319	0.00868648	0.0331523	0.0396216	0.0100818	0.00672026	0.00418448	0.0246515	0.0100064	0.000190607	0.0665355	0.0209868	0.0307341	0.00774893	0.0247191	0.0105323	0.00362683	0.00487093	0.00132299	0.0217595	0.0305976	0.017253	0.00340531	0.0416059	0.0143729	0.0227314	0.0264405	0.5485737
6696	-921.5007	-1033.059	111.5587	0.0095461	0.0124956	0.00483067	0.000465531	0.00481143	0.00223493	0.0024103	0.0008714	0.00412295	0.0047415	0.0061526	0.00564221	0.00120321	0.000383062	0.0183147	0.0032767	0.00829918	0.0017937	0.00469489	0.0179112	0.00333	0.0140631	0.00327813	0.000490845	0.00923874	0.000461956	0.00159775	0.00179382	0.00766974	0.000873648	0.00725689	0.00552686	0.00218416	0.0103597	0.00197719	0.00162572	0.00119319	0.000228223	0.00265449	0.00461849	0.00196613	0.00742215	0.00680273	0.0100769	0.00307169	0.00478448	0.0138121	0.0149176	0.00237267	0.00124684	0.00550345	0.00370988	0.0152385	0.00418001	0.00824237	0.00300594	0.00658709	0.00931241	0.00793618	0.00630336	0.00398545	0.00583104	0.000171554	0.0151879	0.0136827	0.00589752	0.00558844	0.0169224	0.0102877	0.0103989	0.00394669	0.904876	1.43995	0.095761	0.31851	0.699816	1.42895	3.13962	10.4427	1.696247	2.906384	0.0225667	0.0295391	0.0114195	0.0011005	0.0113741	0.00528332	0.00569787	0.00205996	0.00974654	0.0112088	0.0145446	0.013338	0.00284435	0.000905547	0.0432954	0.00774603	0.019619	0.00424024	0.0110986	0.0423415	0.00787203	0.0332449	0.00774941	0.00116034	0.0218401	0.00109205	0.00377703	0.00424053	0.018131	0.00206528	0.0171551	0.0130653	0.0051633	0.02449	0.00467402	0.00384316	0.00282067	0.000539512	0.00627514	0.010918	0.00464788	0.0175457	0.0160815	0.0238216	0.00726139	0.0113104	0.0326513	0.0352647	0.00560892	0.0029475	0.01301	0.00877004	0.0360234	0.00988142	0.0194847	0.00710595	0.0155717	0.0220143	0.0187609	0.0149009	0.00942148	0.0137844	0.000405549	0.0359036	0.0323455	0.0139416	0.0132109	0.040004	0.0243198	0.0245827	0.00932985	0.4230172
6732	-924.9462	-1036.168	111.2221	0.000873371	0.00270199	0.000325838	0.00268768	0.0017845	0.000743837	0.00337014	0.000322875	0.00115453	0.00225567	0.00054821	0.0013311	0.000104208	0.00122844	0.0044214	0.000573596	0.00109951	0.00235352	0.000404729	0.00480802	0.000809803	0.000809354	0.000337701	0.000672166	0.00744742	0.000139966	0.00160153	0.0043501	0.00624035	0.000415266	0.00127024	0.00227399	0.00224081	0.00438306	0.000178446	0.000765848	0.00151043	0.00525401	0.00154609	0.00644996	0.00191626	0.00111598	0.0067469	0.00238214	0.00202745	0.00164187	0.00634265	0.00295745	0.000432425	0.000174369	0.000535814	0.00155298	0.00480655	0.000122631	0.0031234	0.00391559	0.00352234	0.0028856	0.00207717	0.00169247	0.000411458	0.00202791	8.72965e-05	0.00539146	0.00588498	0.00500175	0.00281728	0.0045024	0.00188092	6.27971e-05	0.00354088	0.803194	1.91023	0.0555801	0.244283	0.64422	1.55226	4.0936	17.992	2.089618	1.944673	0.00534594	0.016539	0.00199447	0.0164514	0.010923	0.00455306	0.0206287	0.00197633	0.00706693	0.0138071	0.00335562	0.0081477	0.000637859	0.00751933	0.0270636	0.00351101	0.00673014	0.014406	0.00247736	0.0294301	0.00495684	0.00495409	0.00206708	0.00411436	0.045586	0.000856739	0.00980303	0.0266271	0.0381975	0.00254186	0.00777519	0.0139192	0.0137161	0.0268289	0.00109228	0.00468779	0.00924543	0.03216	0.0094637	0.0394805	0.0117295	0.00683093	0.0412981	0.0145812	0.0124101	0.01005	0.0388236	0.0181026	0.00264689	0.00106732	0.00327974	0.00950588	0.0294211	0.000750627	0.0191185	0.0239675	0.0215604	0.0176629	0.0127144	0.0103597	0.00251855	0.0124129	0.000534345	0.0330014	0.0360222	0.0306159	0.0172447	0.0275594	0.0115132	0.000384384	0.0216739	0.1633709
6768	-902.629	-1013.723	111.0943	0.00435546	0.00632486	0.000464115	0.00196323	0.00402064	0.000257758	0.00350187	0.00123448	0.0044437	0.00283583	4.43628e-05	0.000957217	0.00124608	0.000272082	0.00357935	0.00110631	0.000299878	0.000401736	0.00103446	0.00332261	0.00074904	0.00183735	0.00222419	0.00299472	0.00927964	3.78326e-05	0.00358866	0.0015381	0.00580145	0.000114157	6.93513e-05	0.00193076	0.000903389	0.00188088	0.000607368	0.00135804	0.00380946	0.00718993	0.0021832	0.00550019	0.00385081	0.00186516	0.00822871	0.00434989	0.00274603	0.00118601	0.00205899	0.0025558	0.005388	0.000837018	0.00438807	0.00165007	0.0141598	0.0021947	0.00282903	0.00293913	0.00642864	0.00329206	0.0025351	0.00317157	0.00207943	0.000868347	0.00192879	0.0073332	0.004069	0.0103708	0.00372149	0.00486782	0.00104406	0.00328814	0.00315504	0.899292	1.46578	0.0693765	0.27218	0.666324	1.50077	3.67404	14.4141	1.929298	2.837559	0.0202915	0.0294667	0.00216225	0.00914642	0.0187317	0.00120086	0.0163148	0.00575129	0.0207026	0.0132118	0.000206681	0.00445955	0.00580534	0.0012676	0.0166757	0.00515417	0.00139709	0.00187163	0.0048194	0.0154796	0.00348968	0.00855999	0.0103622	0.013952	0.0432326	0.000176257	0.0167191	0.00716579	0.0270282	0.000531843	0.000323099	0.00899518	0.00420877	0.00876276	0.00282965	0.00632694	0.0177478	0.033497	0.0101712	0.0256247	0.0179404	0.00868954	0.0383365	0.0202656	0.0127934	0.00552545	0.00959256	0.0119072	0.025102	0.00389956	0.0204434	0.00768744	0.0659685	0.0102248	0.0131801	0.013693	0.0299502	0.0153373	0.0118107	0.0147759	0.00968781	0.00404551	0.00898596	0.0341644	0.018957	0.048316	0.0173379	0.0226785	0.00486412	0.015319	0.0146989	0.2146444
6804	-900.155	-1012.381	112.226	0.0316793	0.0139911	0.00181905	0.00142612	0.00654364	0.00438008	0.00105871	0.00109741	0.00484119	0.00148288	0.000569652	0.00141532	0.00168842	0.00076915	0.010322	0.00250125	0.00312823	0.00223741	0.00117201	0.0107687	0.00189743	0.0115452	0.00669483	0.00172941	0.0125995	0.000931181	0.00112984	0.00503627	0.0103982	0.000893593	0.00108889	0.00342013	0.00220958	0.00394002	0.00207605	0.00274594	0.00295342	0.0076466	0.0107489	0.0135569	0.011137	0.00499073	0.00887557	0.00687298	0.00934824	0.000929995	0.00372688	0.0146648	0.0208651	0.000388401	0.0167512	0.00209304	0.0231752	0.0248075	0.0229486	0.00473306	0.00185721	0.00457913	0.00604108	0.0116388	0.00208804	0.00296626	0.00317902	0.00782655	0.00915836	0.0181689	0.00638897	0.023042	0.00256879	0.00560467	0.00882419	0.79444	1.95071	0.114325	0.347259	0.71894	1.39094	2.87969	8.74696	1.568124	1.883559	0.0638215	0.0281866	0.00366468	0.00287307	0.0131829	0.00882415	0.0021329	0.00221086	0.00975311	0.00298743	0.00114763	0.00285133	0.00340151	0.00154954	0.0207949	0.00503904	0.00630216	0.0045075	0.00236115	0.0216948	0.00382258	0.023259	0.0134875	0.00348409	0.025383	0.00187597	0.00227618	0.0101461	0.0209483	0.00180024	0.00219368	0.00689023	0.00445144	0.00793762	0.00418244	0.00553201	0.00594998	0.0154049	0.0216548	0.0273119	0.0224366	0.0100544	0.0178808	0.0138464	0.0188331	0.00187358	0.00750822	0.0295438	0.0420351	0.000782477	0.0337472	0.00421666	0.046689	0.0499775	0.0462325	0.00953527	0.00374156	0.00922517	0.0121704	0.0234477	0.00420658	0.00597586	0.00640449	0.0157675	0.0184505	0.0366033	0.0128713	0.0464206	0.00517511	0.0112912	0.0177773	0.4963738
6840	-908.7927	-1020.913	112.1204	0.0794502	0.0211535	0.000204331	0.00636324	0.0255595	0.00616268	0.02137	0.000211912	0.0132619	0.000207239	0.00700781	0.000508244	0.00820604	0.00190188	0.0144266	0.007436	0.00264251	0.00442095	0.0272116	0.00909182	0.0067772	0.0286489	0.0189043	0.000920378	0.00877832	0.00292881	0.00484588	0.0104302	0.0282017	0.0074417	0.00385988	0.0163262	0.00304502	0.00886748	0.00687308	0.00734277	0.0270803	0.0162442	0.00479324	0.0377905	0.0211691	0.0232398	0.0515111	0.0417177	0.0144479	0.000229656	0.0251125	0.0337326	0.0289554	0.00256935	0.0138458	0.0054181	0.024252	0.0296188	0.0330244	0.0199299	0.00673293	0.00580925	0.00792756	0.0288727	0.0114496	0.0311895	0.0155446	0.0130588	0.0211478	0.0385834	0.00902349	0.0358799	0.0207777	0.0150736	0.0119927	0.850501	1.69143	0.265721	0.523952	0.81738	1.22342	1.90857	3.76334	0.9582879	2.325584	0.0691632	0.0184146	0.000177875	0.00553934	0.0222501	0.00536475	0.0186031	0.000184474	0.0115448	0.000180406	0.00610046	0.000442438	0.00714355	0.00165563	0.0125587	0.00647321	0.00230036	0.00384854	0.0236883	0.00791463	0.0058997	0.0249395	0.0164566	0.00080121	0.00764173	0.00254959	0.00421845	0.00907971	0.0245502	0.00647817	0.00336011	0.0142123	0.00265075	0.00771934	0.00598317	0.00639205	0.023574	0.0141409	0.00417263	0.0328975	0.0184282	0.0202308	0.0448416	0.0363162	0.0125772	0.000199921	0.021861	0.029365	0.0252063	0.00223668	0.0120531	0.00471658	0.0211119	0.0257838	0.0287485	0.0173494	0.00586117	0.00505708	0.00690112	0.0251343	0.0099671	0.0271512	0.0135319	0.011368	0.0184096	0.0335877	0.00785515	0.0312342	0.0180874	0.0131219	0.0104399	1.148735
6876	-916.3003	-1028.222	111.9222	0.011813	0.00641442	0.00154144	0.000426875	0.0225667	0.000543135	0.00958555	0.00270548	0.0241444	0.00390906	0.0109323	0.00451527	0.00439371	0.0114161	0.0183886	0.0025666	0.00134887	0.000352457	0.0114325	0.0215942	8.53286e-05	0.0100343	0.0160708	0.0161015	0.0301334	0.021067	0.00676056	0.0123461	0.0132555	0.00296801	0.00202865	0.0105549	5.59472e-05	0.00141778	0.0175784	0.00172581	0.0061677	0.0130852	0.00471928	0.0429241	0.00171093	0.0017425	0.0250049	0.020256	0.00972077	0.00834951	0.0193132	0.0313456	0.0181481	0.0121576	0.0139648	0.00994822	0.049302	0.0238573	0.0127311	0.0117633	0.0230777	0.0160959	0.00514618	0.0212502	0.00100046	0.0206948	0.0186164	0.00740178	0.0107906	0.0282532	0.00466412	0.0164434	0.00828893	0.00914869	0.00311395	0.891381	1.50236	0.180421	0.4338	0.770621	1.29765	2.30521	5.54258	1.238226	2.744097	0.0136887	0.00743293	0.00178619	0.000494656	0.02615	0.000629376	0.0111076	0.00313507	0.0279781	0.00452976	0.0126682	0.00523222	0.00509137	0.0132288	0.0213085	0.00297414	0.00156305	0.000408422	0.0132478	0.025023	9.88774e-05	0.0116276	0.0186226	0.0186581	0.0349182	0.0244121	0.00783404	0.0143065	0.0153603	0.00343928	0.00235076	0.0122308	6.48308e-05	0.0016429	0.0203696	0.00199984	0.00714703	0.0151629	0.00546862	0.0497398	0.0019826	0.00201919	0.0289753	0.0234724	0.0112643	0.00967529	0.0223799	0.0363228	0.0210298	0.014088	0.0161822	0.0115278	0.0571304	0.0276455	0.0147526	0.0136311	0.0267421	0.0186516	0.00596332	0.0246244	0.00115931	0.0239809	0.0215724	0.00857707	0.012504	0.0327393	0.00540471	0.0190544	0.00960508	0.0106014	0.0036084	0.8629734
6912	-911.0031	-1023.067	112.0644	0.0292975	0.0146547	0.00655954	0.00107825	0.0347394	0.00427274	0.00285627	0.00717575	0.035688	0.00336013	0.00266495	0.00706616	0.00551054	0.00809455	0.0136076	0.00795591	0.00231134	0.00306065	0.00526515	0.0142762	0.00811148	0.0468322	0.0348308	0.0120118	0.033952	0.00810794	0.0159276	0.00585387	0.0372326	0.0037542	0.0194115	0.0352659	0.00583499	0.00401766	0.0067065	0.00881214	0.0113505	0.0125527	0.0116877	0.0204086	0.00476181	0.0091709	0.0252253	0.0470959	0.00855845	0.0222075	0.040024	0.022944	0.026608	0.0465325	0.0128406	0.0120005	0.0692143	0.0286018	0.0105537	0.0304431	0.00493382	0.0482575	0.0185839	0.0169693	0.010923	0.0127379	0.00922794	0.00138898	0.0126791	0.0162245	0.00929328	0.0370189	0.0186778	0.00358591	0.0130987	0.872884	1.58791	0.311402	0.566098	0.837349	1.19424	1.76648	3.21128	0.8435831	2.542392	0.024363	0.0121865	0.00545474	0.000896644	0.0288883	0.00355309	0.00237519	0.00596716	0.0296772	0.00279419	0.0022161	0.00587602	0.00458241	0.00673121	0.0113157	0.00661591	0.00192205	0.00254515	0.00437835	0.0118717	0.00674529	0.0389444	0.0289643	0.00998871	0.0282336	0.00674234	0.0132449	0.00486792	0.0309616	0.00312189	0.0161421	0.0293261	0.00485221	0.00334098	0.00557694	0.00732794	0.0094388	0.0104384	0.0097192	0.0169712	0.00395979	0.00762627	0.0209767	0.0391636	0.00711697	0.0184671	0.0332829	0.0190796	0.0221265	0.0386952	0.0106779	0.00997927	0.0575567	0.0237845	0.00877616	0.0253157	0.00410283	0.0401296	0.0154538	0.0141112	0.00908329	0.0105925	0.0076737	0.00115504	0.0105436	0.0134919	0.00772804	0.0307839	0.015532	0.00298194	0.0108925	1.202541
6948	-908.4876	-1020.174	111.6865	0.0142259	0.0156305	0.00773675	0.000830977	0.0136373	0.0124074	0.00749073	0.000261476	0.00521556	0.00016143	0.00568582	0.00626239	0.00225115	0.000844671	0.00715473	0.00532783	0.000739557	0.00211488	0.00678341	0.0126496	0.00197731	0.0104341	0.0113361	0.00209181	0.0200183	0.000647067	0.00279082	0.0060133	0.0139433	0.00358943	0.00283143	0.0132424	0.0029063	0.00188635	0.00777583	0.00309462	0.00212844	0.0103331	0.00420129	0.0132557	0.00383483	0.0053937	0.0119594	0.0066804	0.00341836	0.00496501	0.00985467	0.0112886	0.012285	0.0225629	0.00982573	0.00231718	0.0149179	0.0128623	0.0344173	0.0160472	0.00112089	0.00578682	0.00795882	0.0130781	0.00644416	0.0103835	0.00410446	0.00446087	0.014617	0.0162511	0.00228435	0.0236104	0.00768483	0.00108634	0.00836396	0.921432	1.36338	0.129245	0.368666	0.732483	1.36522	2.71248	7.73727	1.479434	3.125782	0.0248802	0.0273368	0.0135311	0.00145333	0.0238508	0.0216998	0.0131008	0.000457306	0.0091217	0.000282331	0.00994416	0.0109525	0.00393712	0.00147728	0.0125132	0.00931806	0.00129344	0.00369881	0.0118638	0.0221234	0.00345819	0.0182486	0.0198262	0.00365844	0.0350109	0.00113168	0.00488098	0.0105169	0.024386	0.0062777	0.004952	0.0231602	0.00508294	0.00329911	0.0135995	0.0054123	0.00372251	0.018072	0.0073478	0.0231833	0.00670689	0.00943326	0.0209162	0.0116836	0.00597851	0.0086835	0.0172352	0.019743	0.0214857	0.0394611	0.0171846	0.00405261	0.0260905	0.0224954	0.0601938	0.0280655	0.00196036	0.0101208	0.0139195	0.0228728	0.0112705	0.0181602	0.00717845	0.00780179	0.0255643	0.0284222	0.00399519	0.0412931	0.0134403	0.00189995	0.0146281	0.571775
6984	-908.1898	-1020.142	111.9523	0.0308924	0.0342537	0.0127267	0.00219841	0.0303738	0.00741659	0.00101262	0.0032836	0.00675923	0.0127789	0.00259938	0.010942	0.00473861	0.00265736	0.0124443	2.43641e-05	0.00993904	0.00530393	0.0158148	0.0103486	0.000190286	0.0376227	0.0276292	0.000529083	0.0270402	0.00535446	0.00292551	0.00890907	0.0444992	0.00433116	0.00040573	0.0123604	0.00207861	0.0034711	0.0124128	0.0175477	0.00383578	0.0120858	0.00473304	0.0338569	0.00670956	0.00581287	0.0444774	0.00907492	0.0387891	0.00738079	0.0235887	0.00249966	0.0334761	0.000715258	0.00644443	0.000906259	0.000375269	0.0194855	0.00859805	0.00617914	0.0103996	0.0119405	0.0246452	0.00567159	0.00287091	0.0166088	0.0169882	0.00411327	0.0351005	0.0178491	0.00595119	0.0463494	0.014132	0.0395428	0.0117632	0.90564	1.43642	0.234988	0.493466	0.802236	1.24652	2.02648	4.25553	1.047163	2.915995	0.0322884	0.0358015	0.0133018	0.00229775	0.0317463	0.00775172	0.00105838	0.00343198	0.00706466	0.0133564	0.00271684	0.0114365	0.00495274	0.00277744	0.0130066	2.54651e-05	0.0103882	0.0055436	0.0165294	0.0108162	0.000198885	0.0393228	0.0288776	0.000552991	0.0282621	0.00559642	0.00305771	0.00931164	0.04651	0.00452688	0.000424063	0.0129189	0.00217253	0.00362795	0.0129737	0.0183406	0.00400911	0.0126319	0.00494692	0.0353868	0.00701275	0.00607554	0.0464872	0.00948499	0.0405419	0.00771431	0.0246546	0.00261261	0.0349888	0.000747579	0.00673564	0.00094721	0.000392227	0.020366	0.00898657	0.00645836	0.0108695	0.0124801	0.0257589	0.00592787	0.00300064	0.0173594	0.0177558	0.00429914	0.0366866	0.0186556	0.00622011	0.0484438	0.0147706	0.0413296	0.0122948	0.9567662
7020	-905.3464	-1016.618	111.2713	0.0504207	0.0142084	0.0039223	0.0052926	0.0251155	0.00951586	0.00106199	0.00996808	0.0132032	0.0159504	0.0095747	0.00827178	0.0165725	0.00798731	0.0333007	0.00062158	0.00550098	1.65966e-05	0.0299989	0.0373011	0.00210947	0.0353816	0.0286438	0.00823158	0.0502654	0.00232781	0.00798779	0.00311854	0.0067774	0.00363767	0.00397146	0.00464284	0.000816487	0.00525091	0.0189056	0.00730585	0.00260979	0.016574	0.0302567	0.0394945	0.000499943	0.0349409	0.0445546	0.0237274	0.0383138	0.0125145	0.0217981	0.00749631	0.0388326	0.000805904	0.0402136	0.0142379	0.00416557	0.0371852	0.00944556	0.00405379	0.0127036	0.0415356	0.013975	0.0122711	0.0244579	0.0082648	0.0244178	0.0017735	0.0328159	0.0250764	0.0121813	0.0525133	0.0214193	0.0286185	0.0328148	0.995823	1.01932	0.319308	0.573063	0.84055	1.1897	1.74501	3.13177	0.8254537	4.518399	0.0402163	0.0113328	0.00312848	0.00422145	0.0200325	0.00758999	0.000847055	0.00795069	0.0105311	0.0127222	0.00763692	0.00659769	0.0132184	0.00637079	0.0265611	0.000495781	0.00438766	1.32377e-05	0.0239276	0.0297519	0.00168254	0.0282209	0.0228467	0.00656563	0.0400924	0.0018567	0.00637118	0.00248739	0.00540575	0.00290146	0.00316769	0.0037032	0.000651242	0.0041882	0.0150794	0.00582725	0.0020816	0.0132196	0.0241332	0.0315014	0.000398762	0.0278694	0.0355374	0.0189253	0.0305596	0.00998171	0.0173864	0.00597916	0.0309734	0.000642801	0.0320749	0.0113564	0.00332252	0.0296594	0.00753391	0.00323336	0.0101326	0.0331294	0.0111467	0.0097876	0.019508	0.00659212	0.019476	0.00141457	0.0261745	0.0200013	0.00971599	0.0418853	0.0170843	0.0228265	0.0261736	1.253739
7056	-908.1801	-1019.611	111.4311	0.0513065	0.0214392	0.0213479	0.00423209	0.0323907	0.00548784	0.00369167	0.00883151	0.0377094	0.0194031	0.00255665	0.00176962	0.00497194	0.00187359	0.0414065	0.00746256	0.000791831	0.000812966	0.0236716	0.034861	0.00107713	0.041695	0.0209551	0.0196954	0.0549821	0.00751522	0.00979767	0.00762569	0.0186851	0.00436978	0.0265568	0.00585204	0.00315621	0.00446909	0.0155523	0.00092036	0.0026062	0.0413998	0.0318273	0.0760615	0.000397887	0.0130125	0.0352253	0.0232961	0.0348583	0.0136887	0.0036332	0.00320338	0.0351295	0.00244572	0.0314292	0.0111453	0.0218172	0.0392018	0.00944151	0.00734965	0.0274096	0.035354	0.00750301	0.00207759	0.0732434	0.0289909	0.0249549	0.0182885	0.00689494	0.0430052	0.0088805	0.0485558	0.0215218	0.0577271	0.0253195	0.934878	1.30119	0.309332	0.56426	0.8365	1.19546	1.77223	3.23277	0.8484049	3.322973	0.0357332	0.0149317	0.0148681	0.00294751	0.022559	0.00382209	0.00257113	0.00615085	0.0262633	0.0135136	0.00178062	0.00123248	0.00346279	0.00130489	0.0288382	0.00519742	0.000551483	0.000566203	0.0164865	0.0242795	0.000750183	0.0290391	0.0145945	0.0137172	0.0382931	0.0052341	0.00682374	0.00531104	0.0130135	0.0030434	0.0184959	0.00407575	0.0021982	0.00311257	0.0108317	0.000640999	0.00181513	0.0288335	0.0221667	0.0529743	0.000277115	0.0090628	0.0245332	0.016225	0.0242777	0.00953375	0.0025304	0.00223105	0.0244665	0.00170336	0.0218893	0.00776235	0.0151949	0.0273027	0.00657569	0.00511878	0.0190899	0.0246228	0.00522559	0.00144697	0.0510115	0.0201912	0.0173802	0.0127373	0.00480209	0.0299517	0.00618497	0.0338175	0.0149892	0.040205	0.0176342	1.43582
